,aveaccuracy,computationtime,cancertype,kfolds,maxsinglefold,mean,method,minsinglefold,std,ntrees
247,0.862777777778,0.12219786644,leuk,3,0.88,0.862777777778,dtree,0.833333333333,0,1
248,0.751794871795,0.255423069,leuk,5,0.866666666667,0.751794871795,dtree,0.6,0,1
249,0.62987987988,0.0138249397278,leuk,2,0.648648648649,0.62987987988,randomforest,0.611111111111,0.0187687687688,2
250,0.862987987988,0.0313501358032,leuk,2,0.864864864865,0.862987987988,randomforest,0.861111111111,0.00187687687688,5
251,0.808933933934,0.0461649894714,leuk,2,0.861111111111,0.808933933934,randomforest,0.756756756757,0.0521771771772,10
252,0.807807807808,0.070699930191,leuk,2,0.837837837838,0.807807807808,randomforest,0.777777777778,0.03003003003,20
253,0.876126126126,0.209771871567,leuk,2,0.918918918919,0.876126126126,randomforest,0.833333333333,0.0427927927928,60
254,0.862237237237,0.354858160019,leuk,2,0.918918918919,0.862237237237,randomforest,0.805555555556,0.0566816816817,100
255,0.847777777778,0.0217480659485,leuk,3,0.96,0.847777777778,randomforest,0.708333333333,0.104530106715,2
256,0.834444444444,0.0535769462585,leuk,3,0.92,0.834444444444,randomforest,0.708333333333,0.0910467252175,5
257,0.876111111111,0.0643150806427,leuk,3,0.92,0.876111111111,randomforest,0.833333333333,0.0353902406859,10
258,0.932222222222,0.125468015671,leuk,3,1,0.932222222222,randomforest,0.88,0.0502094379009,20
259,0.904444444444,0.327969789505,leuk,3,0.958333333333,0.904444444444,randomforest,0.875,0.0381598328024,60
260,0.932222222222,0.569941043854,leuk,3,1,0.932222222222,randomforest,0.88,0.0502094379009,100
261,0.818461538462,0.0429708957672,leuk,5,0.933333333333,0.818461538462,randomforest,0.692307692308,0.0998934343431,2
262,0.833846153846,0.0766189098358,leuk,5,0.933333333333,0.833846153846,randomforest,0.769230769231,0.0590612514826,5
263,0.833846153846,0.115738868713,leuk,5,0.933333333333,0.833846153846,randomforest,0.733333333333,0.0725672736464,10
264,0.929230769231,0.219035148621,leuk,5,1,0.929230769231,randomforest,0.846153846154,0.0489092062259,20
265,0.873846153846,0.580138206482,leuk,5,1,0.873846153846,randomforest,0.769230769231,0.0847380618081,60
266,0.875897435897,1.00525689125,leuk,5,1,0.875897435897,randomforest,0.733333333333,0.107491876977,100
267,0.903903903904,0.0719668865204,leuk,2,0.918918918919,0.903903903904,adaboost,0.888888888889,0.015015015015,2
268,0.903903903904,0.129485845566,leuk,2,0.918918918919,0.903903903904,adaboost,0.888888888889,0.015015015015,5
269,0.917417417417,0.214529037476,leuk,2,0.945945945946,0.917417417417,adaboost,0.888888888889,0.0285285285285,10
270,0.903903903904,0.413648843765,leuk,2,0.918918918919,0.903903903904,adaboost,0.888888888889,0.015015015015,20
271,0.903903903904,1.16447305679,leuk,2,0.918918918919,0.903903903904,adaboost,0.888888888889,0.015015015015,60
272,0.917417417417,1.92064404488,leuk,2,0.945945945946,0.917417417417,adaboost,0.888888888889,0.0285285285285,100
273,0.835555555556,0.157034873962,leuk,3,0.84,0.835555555556,adaboost,0.833333333333,0.00314269680527,2
274,0.891111111111,0.287553787231,leuk,3,1,0.891111111111,adaboost,0.833333333333,0.0770441592149,5
275,0.891111111111,0.557742834091,leuk,3,1,0.891111111111,adaboost,0.833333333333,0.0770441592149,10
276,0.904444444444,1.02099204063,leuk,3,1,0.904444444444,adaboost,0.833333333333,0.0702025288841,20
277,0.904444444444,2.97619795799,leuk,3,1,0.904444444444,adaboost,0.833333333333,0.0702025288841,60
278,0.904444444444,5.20314121246,leuk,3,1,0.904444444444,adaboost,0.833333333333,0.0702025288841,100
279,0.778461538462,0.308478832245,leuk,5,0.933333333333,0.778461538462,adaboost,0.692307692308,0.0847877033249,2
280,0.698461538462,0.643869876862,leuk,5,0.8,0.698461538462,adaboost,0.533333333333,0.0894956281369,5
281,0.738461538462,1.2447822094,leuk,5,1,0.738461538462,adaboost,0.533333333333,0.150108442063,10
282,0.738461538462,2.39164590836,leuk,5,1,0.738461538462,adaboost,0.533333333333,0.150108442063,20
283,0.778461538462,7.09748697281,leuk,5,1,0.778461538462,adaboost,0.533333333333,0.15800864664,60
284,0.765128205128,11.6646649837,leuk,5,1,0.765128205128,adaboost,0.533333333333,0.152727557343,100
